"longitude","latitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","median_house_value","ocean_proximity","log_total_rooms","log_total_bedrooms","log_population","log_households","value_range","cluster"
-122.22,37.79,38,3049,711,2167,659,2.7969,141700,"NEAR BAY",8.02256894698825,6.56667242980324,7.68109900153636,6.49072353450251,"[1.1,1.6)","area_0"
-122.2,37.79,29,1640,376,939,340,2.8321,150000,"NEAR BAY",7.40245152081824,5.92958914338989,6.84481547920826,5.82894561761021,"[1.1,1.6)","area_0"
-122.21,37.79,47,1543,307,859,292,2.9583,138800,"NEAR BAY",7.34148385236316,5.7268477475872,6.75576892198425,5.67675380226828,"[1.1,1.6)","area_0"
-122.21,37.79,35,1745,409,1143,386,2.875,143800,"NEAR BAY",7.46450983463653,6.0137151560428,7.04141166379481,5.95583736946483,"[1.1,1.6)","area_0"
-122.21,37.8,39,2018,447,1221,446,3.0757,151000,"NEAR BAY",7.60986220091355,6.10255859461357,7.1074254741107,6.10031895202006,"[1.1,1.6)","area_0"
-122.2,37.8,43,3045,499,1115,455,4.9559,273000,"NEAR BAY",8.021256180144,6.21260609575152,7.01660968389422,6.12029741895095,"[2.6,3.1)","area_0"
-122.2,37.8,52,1547,293,706,268,4.7721,217100,"NEAR BAY",7.34407285057307,5.68017260901707,6.55961523749324,5.59098698051086,"[2.1,2.6)","area_0"
-122.2,37.8,41,2070,354,804,340,5.1184,239600,"NEAR BAY",7.63530388625941,5.86929691313377,6.68959926917897,5.82894561761021,"[2.1,2.6)","area_0"
-122.19,37.8,48,1694,259,610,238,4.744,257300,"NEAR BAY",7.434847875212,5.55682806169954,6.41345895716736,5.47227067367148,"[2.6,3.1)","area_0"
-122.19,37.79,50,968,195,462,184,2.9844,179900,"NEAR BAY",6.87523208727658,5.27299955856375,6.13556489108174,5.21493575760899,"[1.6,2.1)","area_0"
-122.2,37.79,40,1060,256,667,235,4.1739,169600,"NEAR BAY",6.96602418710611,5.54517744447956,6.50279004591562,5.45958551414416,"[1.6,2.1)","area_0"
-122.2,37.8,46,2041,405,1059,399,3.8487,203300,"NEAR BAY",7.62119516280984,6.00388706710654,6.96508034560141,5.98896141688986,"[1.6,2.1)","area_0"
-122.19,37.8,52,1813,271,637,277,4.0114,263400,"NEAR BAY",7.50273821075485,5.6021188208797,6.45676965557216,5.62401750618734,"[2.6,3.1)","area_0"
-122.19,37.79,45,2718,451,1106,454,4.6563,231800,"NEAR BAY",7.90765159471109,6.11146733950268,7.00850518208228,6.11809719804135,"[2.1,2.6)","area_0"
-122.2,37.79,35,1802,459,1009,390,2.3036,126000,"NEAR BAY",7.49665243816828,6.12905021006055,6.91671502035361,5.96614673912369,"[1.1,1.6)","area_0"
-122.2,37.79,44,1621,452,1354,491,2.619,134700,"NEAR BAY",7.39079852173568,6.11368217983223,7.21081845347222,6.19644412779452,"[1.1,1.6)","area_0"
-122.21,37.78,46,2239,508,1390,569,2.7352,137300,"NEAR BAY",7.71378461659875,6.23048144757848,7.23705902612474,6.34388043412633,"[1.1,1.6)","area_0"
-122.21,37.78,52,1477,300,1065,269,1.8472,137000,"NEAR BAY",7.29776828253138,5.7037824746562,6.97073007814353,5.59471137960184,"[1.1,1.6)","area_0"
-122.21,37.78,49,898,244,779,245,3.0536,137500,"NEAR BAY",6.8001700683022,5.4971682252932,6.65801104587075,5.50125821054473,"[1.1,1.6)","area_0"
-122.21,37.78,43,1702,460,1227,407,1.7188,126800,"NEAR BAY",7.43955930913332,6.13122648948314,7.11232744471091,6.00881318544259,"[1.1,1.6)","area_0"
-122.21,37.78,47,881,248,753,241,2.625,111300,"NEAR BAY",6.78105762593618,5.51342874616498,6.62406522779989,5.48479693349065,"[1.1,1.6)","area_0"
-122.22,37.78,50,1776,473,1807,440,1.7276,102300,"NEAR BAY",7.48211892355212,6.15909538849193,7.49942329059223,6.08677472691231,"[0.6,1.1)","area_0"
-122.22,37.78,44,1678,514,1700,495,2.0801,131900,"NEAR BAY",7.42535788702715,6.24222326545517,7.43838353004431,6.20455776256869,"[1.1,1.6)","area_0"
-122.21,37.76,52,1420,314,1085,300,1.7546,80600,"NEAR BAY",7.25841215059531,5.74939298590825,6.98933526597456,5.7037824746562,"[0.6,1.1)","area_0"
-122.21,37.77,52,591,173,353,137,4.0904,80600,"NEAR BAY",6.3818160174061,5.15329159449778,5.8664680569333,4.91998092582813,"[0.6,1.1)","area_0"
-122.2,37.77,49,2272,498,1621,483,2.4338,102400,"NEAR BAY",7.72841577984104,6.21060007702465,7.39079852173568,6.18001665365257,"[0.6,1.1)","area_0"
-122.21,37.77,46,1234,375,1183,354,2.3309,98700,"NEAR BAY",7.11801620446533,5.92692602597041,7.07580886397839,5.86929691313377,"[0.6,1.1)","area_0"
-122.21,37.77,43,1017,328,836,277,2.2604,100000,"NEAR BAY",6.92461239604856,5.79301360838414,6.7286286130847,5.62401750618734,"[0.6,1.1)","area_0"
-122.19,37.77,42,932,254,900,263,1.8039,92300,"NEAR BAY",6.83733281468559,5.53733426701854,6.80239476332431,5.57215403217776,"[0.6,1.1)","area_0"
-122.2,37.77,39,2689,597,1888,537,2.2562,94800,"NEAR BAY",7.89692465626886,6.3919171133926,7.54327334670545,6.28599809450886,"[0.6,1.1)","area_0"
-122.2,37.77,41,1547,415,1024,341,2.0562,102000,"NEAR BAY",7.34407285057307,6.0282785202307,6.93147180559945,5.83188247728352,"[0.6,1.1)","area_0"
-122.2,37.78,52,2300,443,1225,423,3.5398,158400,"NEAR BAY",7.74066440191724,6.09356977004514,7.11069612297883,6.04737217904628,"[1.6,2.1)","area_0"
-122.2,37.78,39,1752,399,1071,376,3.1167,121600,"NEAR BAY",7.46851327149634,5.98896141688986,6.97634807044775,5.92958914338989,"[1.1,1.6)","area_0"
-122.21,37.78,44,1729,414,1240,393,2.3125,102800,"NEAR BAY",7.45529848568329,6.02586597382531,7.12286665859908,5.97380961186926,"[0.6,1.1)","area_0"
-122.19,37.77,52,2329,445,1144,417,3.5114,151200,"NEAR BAY",7.75319426988434,6.09807428216624,7.04228617193974,6.0330862217988,"[1.1,1.6)","area_0"
-122.19,37.78,52,2198,397,984,369,3.22,156500,"NEAR BAY",7.69530313496357,5.98393628068719,6.89162589705225,5.91079664404053,"[1.6,2.1)","area_0"
-122.19,37.78,49,1183,205,496,209,5.2328,174200,"NEAR BAY",7.07580886397839,5.32300997913841,6.20657592672493,5.34233425196481,"[1.6,2.1)","area_0"
-122.19,37.78,52,1070,193,555,190,3.7262,166900,"NEAR BAY",6.97541392745595,5.26269018890489,6.31896811374643,5.24702407216049,"[1.6,2.1)","area_0"
-122.2,37.78,45,1766,332,869,327,4.5893,163500,"NEAR BAY",7.47647238116391,5.80513496891649,6.76734312526539,5.78996017089725,"[1.6,2.1)","area_0"
-122.18,37.79,39,617,95,236,106,5.2578,253000,"NEAR BAY",6.42486902390539,4.55387689160054,5.46383180502561,4.66343909411207,"[2.1,2.6)","area_0"
-122.18,37.79,41,1411,233,626,214,7.0875,240700,"NEAR BAY",7.25205395185281,5.4510384535657,6.4393503711001,5.36597601502185,"[2.1,2.6)","area_0"
-122.18,37.79,46,2109,387,922,329,3.9712,208100,"NEAR BAY",7.65396918047877,5.95842469302978,6.82654522355659,5.79605775076537,"[2.1,2.6)","area_0"
-122.19,37.79,47,1229,243,582,256,2.9514,198100,"NEAR BAY",7.11395610956603,5.49306144334055,6.36647044773144,5.54517744447956,"[1.6,2.1)","area_0"
-122.19,37.79,50,954,217,546,201,2.6667,172800,"NEAR BAY",6.86066367144829,5.37989735354046,6.30261897574491,5.30330490805908,"[1.6,2.1)","area_0"
-122.18,37.81,37,1643,262,620,266,5.4446,336700,"NEAR BAY",7.40427911803727,5.5683445037611,6.42971947803914,5.5834963087817,"[3.1,3.6)","area_0"
-122.18,37.8,34,1355,195,442,195,6.2838,318200,"NEAR BAY",7.2115567333138,5.27299955856375,6.0913098820777,5.27299955856375,"[3.1,3.6)","area_0"
-122.18,37.8,23,2317,336,955,328,6.7527,285800,"NEAR BAY",7.74802852443238,5.8171111599632,6.86171134048073,5.79301360838414,"[2.6,3.1)","area_0"
-122.16,37.79,22,12842,2048,4985,1967,5.9849,371000,"NEAR BAY",9.46047632835399,7.6246189861594,8.51418868239594,7.58426481838906,"[3.6,4.1)","area_0"
-122.17,37.78,42,1524,260,651,267,3.6875,157300,"NEAR BAY",7.32909373624659,5.56068163101553,6.47850964220857,5.58724865840025,"[1.6,2.1)","area_0"
-122.18,37.78,50,1642,322,713,284,3.2984,160700,"NEAR BAY",7.40367029001237,5.77455154554441,6.5694814204143,5.64897423816121,"[1.6,2.1)","area_0"
-122.17,37.78,49,893,177,468,181,3.875,140600,"NEAR BAY",6.7945865808765,5.17614973257383,6.14846829591765,5.19849703126583,"[1.1,1.6)","area_0"
-122.16,37.77,45,2324,397,968,384,3.5739,176000,"NEAR BAY",7.7510451179718,5.98393628068719,6.87523208727658,5.95064255258773,"[1.6,2.1)","area_0"
-122.17,37.77,39,1612,342,912,322,3.3958,141900,"NEAR BAY",7.38523092306657,5.8348107370626,6.81563999007433,5.77455154554441,"[1.1,1.6)","area_0"
-122.17,37.77,31,2424,533,1360,452,1.871,90700,"NEAR BAY",7.7931743471892,6.27852142416584,7.2152399787301,6.11368217983223,"[0.6,1.1)","area_0"
-122.17,37.76,47,2118,413,965,382,2.1842,107900,"NEAR BAY",7.65822752616135,6.02344759296103,6.87212810133899,5.94542060860658,"[1.1,1.6)","area_0"
-122.18,37.76,37,1575,358,933,320,2.2917,107000,"NEAR BAY",7.36201055125973,5.8805329864007,6.83840520084734,5.76832099579377,"[1.1,1.6)","area_0"
-122.17,37.76,38,1764,397,987,354,2.4333,98200,"NEAR BAY",7.47533923656674,5.98393628068719,6.89467003943348,5.86929691313377,"[0.6,1.1)","area_0"
-122.18,37.76,52,754,175,447,165,3.9063,93800,"NEAR BAY",6.62539236800796,5.16478597392351,6.10255859461357,5.10594547390058,"[0.6,1.1)","area_0"
-122.18,37.77,27,909,236,396,157,2.0786,97500,"NEAR BAY",6.81234509417748,5.46383180502561,5.98141421125448,5.05624580534831,"[0.6,1.1)","area_0"
-122.18,37.77,42,1180,257,877,268,2.8125,97300,"NEAR BAY",7.07326971745971,5.54907608489522,6.77650699237218,5.59098698051086,"[0.6,1.1)","area_0"
-122.18,37.76,43,2018,408,1111,367,1.8913,91200,"NEAR BAY",7.60986220091355,6.01126717440416,7.01301578963963,5.90536184805457,"[0.6,1.1)","area_0"
-122.18,37.77,52,2744,547,1479,554,2.2768,96200,"NEAR BAY",7.91717198884578,6.30444880242198,7.2991214627108,6.31716468674728,"[0.6,1.1)","area_0"
-122.18,37.77,52,1748,362,1029,366,2.0556,100000,"NEAR BAY",7.46622755621548,5.89164421182577,6.93634273583405,5.90263333340137,"[0.6,1.1)","area_0"
-122.19,37.76,52,2024,391,1030,350,2.4659,94700,"NEAR BAY",7.61283103040736,5.96870755998537,6.93731408122368,5.85793315448346,"[0.6,1.1)","area_0"
-122.2,37.76,47,1116,259,826,279,1.75,85700,"NEAR BAY",7.01750614294126,5.55682806169954,6.71659477352098,5.63121178182137,"[0.6,1.1)","area_0"
-122.19,37.77,41,2036,510,1412,454,2.0469,89300,"NEAR BAY",7.61874237767041,6.23441072571837,7.25276241805319,6.11809719804135,"[0.6,1.1)","area_0"
-122.19,37.77,45,1852,393,1132,349,2.7159,101400,"NEAR BAY",7.52402141520612,5.97380961186926,7.03174125876313,5.85507192220243,"[0.6,1.1)","area_0"
-122.19,37.76,45,995,238,630,237,1.925,74100,"NEAR BAY",6.90274273715859,5.47227067367148,6.44571981938558,5.46806014113513,"[0.6,1.1)","area_0"
-122.2,37.75,36,606,132,531,133,1.5809,70000,"NEAR BAY",6.40687998606931,4.88280192258637,6.27476202124194,4.89034912822175,"[0.6,1.1)","area_0"
-122.19,37.76,38,1493,370,1144,351,0.7683,81800,"NEAR BAY",7.30854279753919,5.91350300563827,7.04228617193974,5.86078622346587,"[0.6,1.1)","area_0"
-122.19,37.75,19,2207,565,1481,520,1.3194,81400,"NEAR BAY",7.69938940625674,6.33682573114644,7.3004728142678,6.25382881157547,"[0.6,1.1)","area_0"
-122.19,37.76,26,1293,297,984,303,1.9479,85800,"NEAR BAY",7.16472037877186,5.6937321388027,6.89162589705225,5.71373280550937,"[0.6,1.1)","area_0"
-122.19,37.74,36,847,212,567,159,1.1765,87100,"NEAR BAY",6.74170069465205,5.35658627467201,6.34035930372775,5.06890420222023,"[0.6,1.1)","area_0"
-122.18,37.74,42,541,154,380,123,2.3456,83500,"NEAR BAY",6.29341927884648,5.03695260241363,5.94017125272043,4.81218435537242,"[0.6,1.1)","area_0"
-122.19,37.74,43,707,147,417,155,2.5139,83400,"NEAR BAY",6.56103066589657,4.99043258677874,6.0330862217988,5.04342511691925,"[0.6,1.1)","area_0"
-122.19,37.73,45,1528,291,801,287,1.2625,84700,"NEAR BAY",7.33171496972647,5.67332326717149,6.68586094706836,5.65948221575962,"[0.6,1.1)","area_0"
-122.18,37.73,42,909,215,646,198,2.9063,80000,"NEAR BAY",6.81234509417748,5.37063802812766,6.4707995037826,5.28826703069454,"[0.6,1.1)","area_0"
-122.18,37.73,43,1391,293,855,285,2.5192,76400,"NEAR BAY",7.23777819192344,5.68017260901707,6.75110146893676,5.65248918026865,"[0.6,1.1)","area_0"
-122.18,37.73,44,548,119,435,136,2.1111,79700,"NEAR BAY",6.30627528694802,4.77912349311153,6.07534603108868,4.91265488573605,"[0.6,1.1)","area_0"
-122.17,37.74,41,1613,445,1481,414,2.4028,97700,"NEAR BAY",7.38585107812521,6.09807428216624,7.3004728142678,6.02586597382531,"[0.6,1.1)","area_0"
-122.17,37.74,47,463,134,327,137,2.15,97200,"NEAR BAY",6.13772705408623,4.89783979995091,5.78996017089725,4.91998092582813,"[0.6,1.1)","area_0"
-122.17,37.73,43,1473,371,1231,341,2.1587,86500,"NEAR BAY",7.29505641646263,5.91620206260743,7.11558212618445,5.83188247728352,"[0.6,1.1)","area_0"
-122.18,37.74,35,504,126,323,109,1.8438,90500,"NEAR BAY",6.22257626807137,4.83628190695148,5.77765232322266,4.69134788222914,"[0.6,1.1)","area_0"
-122.17,37.74,46,1026,226,749,225,3.0298,107600,"NEAR BAY",6.93342302573071,5.42053499927229,6.61873898351722,5.41610040220442,"[1.1,1.6)","area_0"
-122.17,37.74,46,769,183,693,178,2.25,84200,"NEAR BAY",6.64509096950564,5.20948615284142,6.5410299991899,5.18178355029209,"[0.6,1.1)","area_0"
-122.18,37.74,46,2103,391,1339,354,2.2467,88900,"NEAR BAY",7.6511201757027,5.96870755998537,7.19967834569117,5.86929691313377,"[0.6,1.1)","area_0"
-122.18,37.75,45,330,76,282,80,4.0469,80700,"NEAR BAY",5.79909265446053,4.33073334028633,5.64190707093811,4.38202663467388,"[0.6,1.1)","area_0"
-122.18,37.75,46,941,218,621,195,1.325,87100,"NEAR BAY",6.84694313958538,5.38449506278909,6.43133108193348,5.27299955856375,"[0.6,1.1)","area_0"
-122.18,37.75,43,1036,233,652,213,2.069,84600,"NEAR BAY",6.94312242281943,5.4510384535657,6.48004456192665,5.36129216570943,"[0.6,1.1)","area_0"
-122.18,37.75,36,1047,214,651,166,1.712,82100,"NEAR BAY",6.95368421087054,5.36597601502185,6.47850964220857,5.11198778835654,"[0.6,1.1)","area_0"
-122.17,37.75,43,1587,320,907,306,1.9821,98300,"NEAR BAY",7.36960072052641,5.76832099579377,6.81014245011514,5.72358510195238,"[0.6,1.1)","area_0"
-122.17,37.75,41,1257,271,828,230,2.5043,92300,"NEAR BAY",7.13648320859025,5.6021188208797,6.71901315438526,5.4380793089232,"[0.6,1.1)","area_0"
-122.17,37.75,44,1218,248,763,254,2.3281,88800,"NEAR BAY",7.10496544826984,5.51342874616498,6.63725803128446,5.53733426701854,"[0.6,1.1)","area_0"
-122.17,37.75,48,1751,390,935,349,1.4375,90000,"NEAR BAY",7.46794233228585,5.96614673912369,6.84054652928869,5.85507192220243,"[0.6,1.1)","area_0"
-122.17,37.75,47,998,211,597,185,3.1587,100400,"NEAR BAY",6.90575327631146,5.35185813347607,6.3919171133926,5.22035582507832,"[0.6,1.1)","area_0"
-122.17,37.76,40,1685,343,949,342,1.8426,94800,"NEAR BAY",7.42952084278646,5.83773044716594,6.85540879860993,5.8348107370626,"[0.6,1.1)","area_0"
-122.16,37.76,46,1827,307,881,302,4.6696,164300,"NEAR BAY",7.51043055637801,5.7268477475872,6.78105762593618,5.71042701737487,"[1.6,2.1)","area_0"
-122.16,37.76,36,2781,574,1438,519,2.4598,155500,"NEAR BAY",7.93056585423396,6.35262939631957,7.27100853828099,6.25190388316589,"[1.6,2.1)","area_0"
-122.15,37.76,39,1823,286,763,270,6.0749,196900,"NEAR BAY",7.50823877467866,5.65599181081985,6.63725803128446,5.59842195899838,"[1.6,2.1)","area_0"
-122.14,37.76,34,1513,231,545,211,5.5701,252800,"NEAR BAY",7.32184971378836,5.44241771052179,6.30078579466324,5.35185813347607,"[2.1,2.6)","area_0"
-122.13,37.76,26,3266,491,1222,533,5.37,275400,"NEAR BAY",8.09132127353041,6.19644412779452,7.10824413973154,6.27852142416584,"[2.6,3.1)","area_0"
-122.12,37.75,33,1809,261,808,219,6.86,250000,"NEAR BAY",7.50052948539529,5.56452040732269,6.69456205852109,5.3890717298165,"[2.1,2.6)","area_0"
-122.12,37.75,28,794,111,329,109,7.6923,329800,"NEAR BAY",6.67708346124714,4.70953020131233,5.79605775076537,4.69134788222914,"[3.1,3.6)","area_0"
-122.13,37.75,30,414,54,137,50,4.975,311100,"NEAR BAY",6.02586597382531,3.98898404656427,4.91998092582813,3.91202300542815,"[3.1,3.6)","area_0"
-122.13,37.75,36,768,93,229,93,5.3602,330000,"NEAR BAY",6.64378973314767,4.53259949315326,5.43372200355424,4.53259949315326,"[3.1,3.6)","area_0"
-122.13,37.74,41,4400,666,1476,648,5,248900,"NEAR BAY",8.38935981990635,6.50128967054039,7.29709100516042,6.47389069635227,"[2.1,2.6)","area_0"
-122.16,37.75,46,954,161,429,154,2.925,142900,"NEAR BAY",6.86066367144829,5.08140436498446,6.06145691892802,5.03695260241363,"[1.1,1.6)","area_0"
-122.15,37.75,40,1445,256,849,255,3.8913,126300,"NEAR BAY",7.27586460054653,5.54517744447956,6.74405918631135,5.54126354515843,"[1.1,1.6)","area_0"
-122.15,37.74,41,856,178,571,191,3.1458,130600,"NEAR BAY",6.75227037614174,5.18178355029209,6.34738920965601,5.25227342804663,"[1.1,1.6)","area_0"
-122.16,37.75,44,617,131,378,135,2.5568,111100,"NEAR BAY",6.42486902390539,4.87519732320115,5.93489419561959,4.90527477843843,"[1.1,1.6)","area_0"
-122.15,37.74,43,1383,275,853,272,3.5083,122000,"NEAR BAY",7.23201033166476,5.61677109766657,6.74875954749168,5.605802066296,"[1.1,1.6)","area_0"
-122.16,37.75,40,1227,294,928,261,1.8235,95200,"NEAR BAY",7.11232744471091,5.68357976733868,6.8330317327862,5.56452040732269,"[0.6,1.1)","area_0"
-122.16,37.75,35,667,140,406,133,3.8047,94300,"NEAR BAY",6.50279004591562,4.9416424226093,6.00635315960173,4.89034912822175,"[0.6,1.1)","area_0"
-122.17,37.74,34,1223,281,824,280,2.2917,92500,"NEAR BAY",7.10906213568717,5.63835466933375,6.71417052990947,5.63478960316925,"[0.6,1.1)","area_0"
-122.16,37.74,43,1534,300,826,295,4.0417,109400,"NEAR BAY",7.3356339819272,5.7037824746562,6.71659477352098,5.68697535633982,"[1.1,1.6)","area_0"
-122.16,37.74,46,1029,181,567,211,3.4844,129500,"NEAR BAY",6.93634273583405,5.19849703126583,6.34035930372775,5.35185813347607,"[1.1,1.6)","area_0"
-122.16,37.74,52,771,147,355,144,4.1458,143400,"NEAR BAY",6.64768837356333,4.99043258677874,5.87211778947542,4.969813299576,"[1.1,1.6)","area_0"
-122.16,37.74,47,824,223,533,166,2.625,98200,"NEAR BAY",6.71417052990947,5.40717177146012,6.27852142416584,5.11198778835654,"[0.6,1.1)","area_0"
-122.16,37.74,44,1097,239,609,215,2.0227,103100,"NEAR BAY",7.00033446027523,5.47646355193151,6.4118182677099,5.37063802812766,"[0.6,1.1)","area_0"
-122.29,37.9,52,1604,263,594,286,5.338,270900,"NEAR BAY",7.38025578842646,5.57215403217776,6.38687931936265,5.65599181081985,"[2.6,3.1)","area_0"
-122.29,37.89,52,2248,422,870,377,3.4732,246200,"NEAR BAY",7.71779621101358,6.04500531403601,6.76849321164863,5.93224518744801,"[2.1,2.6)","area_0"
-122.3,37.9,38,2263,522,1027,509,3.5125,224200,"NEAR BAY",7.72444664563354,6.25766758788264,6.93439720992856,6.23244801655052,"[2.1,2.6)","area_0"
-122.29,37.89,52,1571,349,693,326,3.1375,229100,"NEAR BAY",7.35946763825562,5.85507192220243,6.5410299991899,5.78689738136671,"[2.1,2.6)","area_0"
-122.3,37.89,46,1520,402,815,375,2.8036,211600,"NEAR BAY",7.32646561384032,5.99645208861902,6.70318811324086,5.92692602597041,"[2.1,2.6)","area_0"
-122.33,37.89,42,1342,291,551,266,4.5268,207400,"NEAR BAY",7.20191631753163,5.67332326717149,6.31173480915291,5.5834963087817,"[2.1,2.6)","area_0"
-122.29,37.89,52,3171,698,1498,696,3.1795,218200,"NEAR BAY",8.06180227453835,6.54821910276237,7.31188616407716,6.54534966033442,"[2.1,2.6)","area_0"
-122.29,37.88,50,1211,261,523,227,3.8672,216700,"NEAR BAY",7.09920174355309,5.56452040732269,6.25958146406492,5.4249500174814,"[2.1,2.6)","area_0"
-122.29,37.89,52,979,175,374,153,5.1675,270600,"NEAR BAY",6.88653164253051,5.16478597392351,5.92425579741453,5.03043792139244,"[2.6,3.1)","area_0"
-122.29,37.89,52,2269,380,1004,371,5.1696,261400,"NEAR BAY",7.72709448477984,5.94017125272043,6.91174730025167,5.91620206260743,"[2.6,3.1)","area_0"
-122.29,37.89,52,2178,421,940,423,5.0551,232200,"NEAR BAY",7.68616230349291,6.04263283368238,6.84587987526405,6.04737217904628,"[2.1,2.6)","area_0"
-122.27,37.9,42,1650,274,645,256,5.6228,375400,"NEAR BAY",7.40853056689463,5.61312810638807,6.46925031679577,5.54517744447956,"[3.6,4.1)","area_0"
-122.27,37.9,52,2079,273,684,275,7.9556,374400,"NEAR BAY",7.63964228785801,5.60947179518496,6.52795791762255,5.61677109766657,"[3.6,4.1)","area_0"
-122.27,37.9,52,1803,240,572,236,6.174,358800,"NEAR BAY",7.49720722320332,5.48063892334199,6.3491389913798,5.46383180502561,"[3.6,4.1)","area_0"
-122.27,37.9,52,2041,270,671,253,6.9414,417500,"NEAR BAY",7.62119516280984,5.59842195899838,6.50876913697168,5.53338948872752,"[4.1,4.6)","area_0"
-122.28,37.9,52,2318,328,779,312,7.1754,362900,"NEAR BAY",7.7484600238997,5.79301360838414,6.65801104587075,5.74300318780948,"[3.6,4.1)","area_0"
-122.28,37.9,52,2261,328,819,335,4.9083,346800,"NEAR BAY",7.72356247227797,5.79301360838414,6.70808408385307,5.81413053182507,"[3.1,3.6)","area_0"
-122.28,37.89,52,2315,408,835,369,4.5893,290100,"NEAR BAY",7.74716496652033,6.01126717440416,6.72743172485086,5.91079664404053,"[2.6,3.1)","area_0"
-122.28,37.89,52,2070,329,722,306,5.4171,292000,"NEAR BAY",7.63530388625941,5.79605775076537,6.58202513889283,5.72358510195238,"[2.6,3.1)","area_0"
-122.27,37.89,52,2640,366,973,355,7.266,371100,"NEAR BAY",7.87853419614036,5.90263333340137,6.880384082186,5.87211778947542,"[3.6,4.1)","area_0"
-122.27,37.89,52,1978,293,723,272,5.3989,335600,"NEAR BAY",7.58984151218266,5.68017260901707,6.58340922215876,5.605802066296,"[3.1,3.6)","area_0"
-122.26,37.9,37,2220,335,903,362,7.8336,371300,"NEAR BAY",7.70526247486633,5.81413053182507,6.80572255341699,5.89164421182577,"[3.6,4.1)","area_0"
-122.26,37.89,52,3078,494,1005,462,6.381,342200,"NEAR BAY",8.03203531439882,6.20253551718792,6.91274282049318,6.13556489108174,"[3.1,3.6)","area_0"
-122.26,37.89,52,3706,531,1205,504,6.6828,370900,"NEAR BAY",8.21770840684531,6.27476202124194,7.09423484592476,6.22257626807137,"[3.6,4.1)","area_0"
